都道府県名,地方公共団体コード,施設コード,地方公共団体名,施設名称,年間処理量_t/年度,資源化量_資源化物回収_t/年度,資源化量_発生ガス回収_m3/年度,資源化量_生産量・搬出量の別,処理対象廃棄物_可燃ごみ,処理対象廃棄物_混合（未分別）ごみ,処理対象廃棄物_粗大ごみ,処理対象廃棄物_固形化燃料,処理対象廃棄物_その他,処理対象廃棄物_不燃ごみ,処理対象廃棄物_資源ごみ,処理対象廃棄物_ごみ処理残渣,処理対象廃棄物_し尿処理残渣,処理対象廃棄物_その他（具体的）,施設の種類,施設の種類_その他（具体的）,処理方式,炉型式,ごみ処理事業実施方式,施設全体の処理能力_t/日,炉数,使用開始年度,余熱利用の状況_場内温水,余熱利用の状況_場内蒸気,余熱利用の状況_発電（場内利用）,余熱利用の状況_場外温水,余熱利用の状況_場外蒸気,余熱利用の状況_発電（場外利用）,余熱利用の状況_その他,余熱利用の状況_無し,余熱利用量（仕様値・公称値）_余熱利用量_MJ,余熱利用量（仕様値・公称値）_うち外部熱供給量_MJ,余熱利用量（実績値）_余熱利用量_MJ,余熱利用量（実績値）_うち外部熱供給量_MJ,発電能力_発電能力_kW,発電能力_発電効率（仕様値・公称値）_％,発電能力_総発電量（実績値）_MWh,発電能力_うち外部供給量（実績値）_MWh,余剰電力利用（売電）_売電量_MWh/年,余剰電力利用（売電）_売電収入_円/年,余剰電力利用（売電）_売電価格(単価)_固定価格_円/kWh,余剰電力利用（売電）_売電価格(単価)_重負荷_円/kWh,余剰電力利用（売電）_売電価格(単価)_昼間_円/kWh,余剰電力利用（売電）_売電価格(単価)_夜間_円/kWh,契約電力会社名_（受電）,契約電力会社名_（売電）,売電において活用している制度_ＦＩＴ,売電において活用している制度_ＲＰＳ,売電において活用している制度_その他,売電において活用している制度_その他_具体的な制度名,売電の配分割合の方法_経費に充当,売電の配分割合の方法_経費に充当_充当後の分担金の計算方法,売電の配分割合の方法_経費に充当_充当後の分担金の計算方法_その他の計算方法,売電の配分割合の方法_基金に積立,売電の配分割合の方法_基金に積立_活用内容,売電の配分割合の方法_基金に積立_活用内容_その他の活用内容,売電の配分割合の方法_その他,売電の配分割合の方法_その他_具体的な方法,灰処理設備の有無_（焼却灰）_セメント固化,灰処理設備の有無_（焼却灰）_薬剤処理,灰処理設備の有無_（焼却灰）_溶融処理,灰処理設備の有無_（焼却灰）_その他,灰処理設備の有無_（焼却灰）_無し,灰処理設備の有無_（飛灰）_セメント固化,灰処理設備の有無_（飛灰）_薬剤処理,灰処理設備の有無_（飛灰）_溶融処理,灰処理設備の有無_（飛灰）_その他,灰処理設備の有無_（飛灰）_無し,運転管理体制,施設の改廃_新設（建設中）,施設の改廃_新設（新規稼働）,施設の改廃_能力変更,施設の改廃_休止,施設の改廃_廃止,施設の改廃_移管,産業廃棄物の搬入の有無,一般廃棄物の割合_％,ごみ組成分析結果（乾ベース）_合計_％,ごみ組成分析結果（乾ベース）_紙・布類_％,ごみ組成分析結果（乾ベース）_ﾋﾞﾆｰﾙ、合成樹脂、ｺﾞﾑ、皮革類_％,ごみ組成分析結果（乾ベース）_木、竹、わら類_％,ごみ組成分析結果（乾ベース）_ちゅう芥類_％,ごみ組成分析結果（乾ベース）_不燃物類_％,ごみ組成分析結果（乾ベース）_その他_％,単位容積重量_kg/m3,三成分_合計_％,三成分_水分_％,三成分_可燃分_％,三成分_灰分_％,低位発熱量_(計算値)_kJ/kg,低位発熱量_(実測値)_kJ/kg,リユース・リペアの対象品目_合計_重量_t/年度,リユース・リペアの対象品目_合計_個数_個・台等,リユース・リペアの対象品目_家具_対象,リユース・リペアの対象品目_家具_重量_t/年度,リユース・リペアの対象品目_家具_個数_個・台等,リユース・リペアの対象品目_自転車_対象,リユース・リペアの対象品目_自転車_重量_t/年度,リユース・リペアの対象品目_自転車_個数_個・台等,リユース・リペアの対象品目_衣類_対象,リユース・リペアの対象品目_衣類_重量_t/年度,リユース・リペアの対象品目_衣類_個数_個・台等,リユース・リペアの対象品目_書籍_対象,リユース・リペアの対象品目_書籍_重量_t/年度,リユース・リペアの対象品目_書籍_個数_個・台等,リユース・リペアの対象品目_家電_対象,リユース・リペアの対象品目_家電_重量_t/年度,リユース・リペアの対象品目_家電_個数_個・台等,リユース・リペアの対象品目_傘_対象,リユース・リペアの対象品目_傘_重量_t/年度,リユース・リペアの対象品目_傘_個数_個・台等,リユース・リペアの対象品目_食器_対象,リユース・リペアの対象品目_食器_重量_t/年度,リユース・リペアの対象品目_食器_個数_個・台等,リユース・リペアの対象品目_おもちゃ_対象,リユース・リペアの対象品目_おもちゃ_重量_t/年度,リユース・リペアの対象品目_おもちゃ_個数_個・台等,リユース・リペアの対象品目_その他_対象,リユース・リペアの対象品目_その他_重量_t/年度,リユース・リペアの対象品目_その他_個数_個・台等,リユース・リペア機能・内容_修理,リユース・リペア機能・内容_展示,リユース・リペア機能・内容_販売,リユース・リペア機能・内容_譲渡,リユース・リペア機能・内容_機能なし
福岡県,40212,4010012,大川市,大川市清掃センター,9277,21,,資源化物搬出量,○,,,,,,,,,,焼却,,流動床式,准連続運転,DB（公設公営、直営）,90,2,1992,○,,,,,,,,7540,,6625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,○,,,,,直営,,,,,,,無し,,100,43.8,27.6,15.3,9.5,0.5,3.3,128,100,48,48.2,3.8,1880,2210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福岡県,40230,4010015,糸島市,糸島市クリーンセンターごみ処理場,31271,5731,,資源化物生産量,○,,○,,○,○,,○,○,,ガス化溶融・改質,,シャフト式,全連続運転,DB（公設公営、一部運転委託）,200,2,1999,,○,○,,,,,,53487000,0,18329000,,3000,12,11098,,2815,24670047,,14,13,5,九州電力(株),九州電力(株),,○,,,,,,,,,,,,,,,○,,○,,,,委託,,,,,,,有り,98,100,46.1,26.6,9.8,11.5,1.9,4.1,222.3,100,47,47.5,5.5,7763,8445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福岡県,40837,4010017,玄界環境組合,古賀清掃工場焼却施設,51470.48,3108.54,,資源化物搬出量,○,,○,,○,,,○,○,,ガス化溶融・改質,,回転式,全連続運転,DB（公設公営、運転委託）,260,2,2003,,,○,,,○,,,,,,,4500,14.6,21617.83,602.812,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,○,委託,,,,,,,有り,86,100,56.275,25.775,4.875,8.625,1.55,2.9,229.75,100,41.725,51.75,6.525,8697,10863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福岡県,40837,4010018,玄界環境組合,宗像清掃工場ガス化溶融施設,32569,3127,,資源化物搬出量,○,,○,,○,,,○,○,,ガス化溶融・改質,,シャフト式,全連続運転,DB（公設公営、運転委託）,160,2,2003,○,,○,,,○,,,90499600,0,60485,0,2400,14,11516,354,2023,23309205,,,,,㈱グローバルエンジニアリング,九州電力㈱,○,,,,○,⑤その他,分担金の計算に影響なし,,,,,,,,,,○,,,,,○,委託,,,,,,,有り,88,100,41.7,27.8,12.1,12.3,2.3,3.8,242,100,49.7,44.7,5.6,9418,7167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福岡県,40902,4010020,八女西部広域事務組合,八女西部クリーンセンター,34717,2732,,資源化物搬出量,○,,○,,,○,,○,,,ガス化溶融・改質,,回転式,全連続運転,DB（公設公営、運転委託）,220,2,2000,○,○,○,,,,,,86461200,,66326400,,1950,11.4,10574,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,○,,,委託,,,,,,,無し,,100,50.8,27.13,4.5,13.65,1.35,2.57,160,100,42.4,52.1,5.5,2615,10965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福岡県,40914,4010021,田川郡東部環境衛生施設組合,田川郡東部じん芥処理センター,7957,0,0,,○,,○,,,,,,,,焼却,,ストーカ式（可動）,バッチ運転,その他公設公営,44,2,1996,○,,,,,,,,1295,,1295,,,,,,,,,,,,エバーグリーン・マーケティング株式会社,,,,,,,,,,,,,,,,,,○,○,○,,,,直営,,,,,,,無し,,100,46.2,30.4,8.2,10.8,1.5,2.9,163,100,45.3,49.5,5.2,10495,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福岡県,40927,4010022,豊前市外二町清掃施設組合,豊前市外二町清掃センター,14096,1214,,資源化物搬出量,○,,,,,,,○,,,焼却,,ストーカ式（可動）,准連続運転,その他公設公営,70,2,2002,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,○,一部委託,,,,,,,無し,,100,43.9,23.4,6.9,20,2.2,3.6,198,100,54.9,41.4,3.7,6420,7440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福岡県,40932,4010024,甘木・朝倉・三井環境施設組合,廃棄物再生処理センター「サン・ポート」ごみ処理施設,30527,1259,220497840,資源化物搬出量,○,○,,,,,,○,,,ガス化溶融・改質,,シャフト式,全連続運転,DB（公設公営、運転委託）,120,2,2003,○,○,○,,,○,,,,,,,1880,13.82,11729,1453,1453,12497949,,10,9.5,6.8,アーバンエナジー（株）,アーバンエナジー（株）,,○,,,○,⑤その他,人口割+ごみ量割,,,,,,,,,,○,,,,○,,委託,,,,,,,無し,,100,46.5,27.2,13.4,9.5,0.9,2.5,126,100,47.4,48.2,4.4,0,9640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福岡県,40934,4010210,有明生活環境施設組合,有明生活環境施設組合クリーンセンター,18993,0,,,○,,○,,,,,○,,,焼却,,ストーカ式（可動）,全連続運転,DB+O（公設民営、長期包括運営委託）,92,2,2021,,,○,,,,,,0,0,0,0,1810,15.7,7099,,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,,,,無し,,100,45.7,25.8,11.2,10.6,1.9,4.8,127,100,46.4,47.5,6.1,7644,9300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福岡県,40937,4010025,筑紫野・小郡・基山清掃施設組合,クリーンヒル宝満,42216,6347,,資源化物搬出量,○,,○,,,,,○,,,ガス化溶融・改質,,シャフト式,全連続運転,DB+O（公設民営、長期包括運営委託）,250,2,2008,○,○,○,,,○,,,4890870,,,,4990,15,23439,390,10671,139860336,18.33,,9.13,8.8,九州電力（株）,九州電力、ミツウロコグリーン,○,,,,○,①ごみ量割,,,,,,,,,,,○,,,,,○,委託,,,,,,,無し,,100,44.3,20.4,18.7,11.9,1.9,2.8,243,100,50.4,45.7,3.9,7337,7805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福岡県,40941,4010026,田川地区清掃施設組合,田川市川崎町清掃センター,19076,0,0,,○,,,,,,,○,,,焼却,,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,90,2,1987,○,,,,,,○,,4515840,,,,,,,,,,,,,,九州電力（株）,,,,,,,,,,,,,,,,,○,,,○,,,,直営,,,,,,,無し,,100,42.3,26.8,11.8,14,3.3,1.8,251.5,100,48.2,47.2,4.6,7673,8745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福岡県,40944,4010027,大牟田・荒尾清掃施設組合,大牟田・荒尾清掃施設組合新開クリーンセンター,0,0,,,○,,,,,,,,○,,焼却,,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,270,3,1988,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,○,直営,,,,,○,,無し,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福岡県,40955,4010067,福岡都市圏南部環境事業組合,福岡都市圏南部工場,107513.21,0,0,,○,,○,,,,,,,,焼却,,ストーカ式（可動）,全連続運転,DBO（公設民営）,510,3,2016,,,○,,,○,,,,,,,16700,22.5,67942.96,0,47827.056,732027853,18.7,10.67,10.67,10.67,九州電力送配電株式会社,ﾐﾂｳﾛｺｸﾞﾘｰﾝｴﾈﾙｷﾞｰ株式会社,○,,,,,,,,,,○,事業歳入として計上,,,,,○,,○,,○,,委託,,,,,,,無し,,100,52.55833333,21.21666667,10.94166667,9.791666667,2.133333333,3.358333333,142.3333333,100,48.025,47.36666667,4.608333333,9134.8,9009.166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福岡県,40958,4010028,下田川清掃施設組合,下田川塵芥清掃センター,9751,1327,,資源化物生産量,○,,○,,,,,,○,,焼却,,ストーカ式（可動）,バッチ運転,DB（公設公営、直営）,40,2,1975,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,○,直営,,,,,,,無し,,100,46.2,19.7,5,22.7,2.9,3.5,198.8,100,56,39.7,4.3,6065,6605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福岡県,40959,4010198,ふくおか県央環境広域施設組合,飯塚市クリーンセンター清掃工場,24538,4042,,資源化物搬出量,○,,,,,,,○,○,,ガス化溶融・改質,,シャフト式,全連続運転,DBO（公設民営）,180,2,1998,○,○,○,,,○,,,36217704,28130256,27468086,0,1200,11,8943,0,2253,1650538,,,,,九州電力（株）,九州電力（株）,,,,,,,,,,,,,,,,,○,○,○,,,,委託,,,,,,,無し,,100,34.6,25.1,35.2,3.2,0.2,1.7,164,100,30.8,63.4,5.8,11165,13758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福岡県,40959,4010199,ふくおか県央環境広域施設組合,嘉麻市嘉麻クリーンセンター,5671,0,0,,○,,○,,,,,,,,焼却,,ストーカ式（可動）,准連続運転,DB+M（公設公営、維持管理のみ委託）,40,2,1988,,,,,,,,○,,,,,,,,,,,,,,,九州電力（株）,,,,,,,,,,,,,,,○,,,,,○,,,,委託,,,,,,,無し,,100,44.5,28.5,6.1,14.1,0.7,6.1,160,100,44.4,50.5,5.1,10700,10700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
福岡県,40959,4010200,ふくおか県央環境広域施設組合,桂苑,16640,1808,,資源化物生産量,○,,,,,,,○,○,,焼却,,流動床式,准連続運転,DB（公設公営、運転委託）,74,2,1994,○,,,,,,,,2778048,,459396,,,,,,,,,,,,九州電力（株）,,,,,,,,,,,,,,,,,,○,○,○,,,,委託,,,,,,,無し,,100,48.6,30.3,5.6,11.3,1.1,3.1,198,100,46.5,48,5.5,10500,10500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
佐賀県,41201,4110109,佐賀市,佐賀市清掃工場,68563,5071.98,,資源化物搬出量,○,,,,,,,○,,,焼却,,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,300,3,2002,○,○,○,○,○,○,,,655200000,42201600,122675629,13415723,4500,20.1,30227.84,792.59,,,,,,,,,,,,,,,,,,,,,,,,○,,,○,,,,委託,,,,,,,無し,,100,45.15,23.95,17.31,7.71,2.07,3.81,131,100,45.54,48.62,5.84,8005,9736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
佐賀県,41202,4110117,唐津市,唐津市清掃センター,33638,0,0,,○,,○,,,,,○,,,焼却,,流動床式,全連続運転,DB（公設公営、運転委託）,150,3,1997,○,,○,,,,,,14322669,,14322669,,275,2.3,1659,,,,,,,,九州電力株式会社,,,,,,,,,,,,,,,,,,○,○,○,,,,委託,,,,,,,無し,,100,50.8,20.4,3.7,20.7,2.5,1.9,254.8,100,50.2,45.4,4.4,7298,7828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
佐賀県,41840,4110012,脊振共同塵芥処理組合,脊振広域クリーンセンター,13998,2572,0,資源化物搬出量,○,,○,,,,,○,,,焼却,,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,111,2,1996,○,,,,,,,,84927360,,56416032,,,,,,,,,,,,九州電力（株）,,,,,,,,,,,,,,,,○,,,,,,○,,直営,,,,,,,無し,,100,33.5,31.4,5.5,12,2.5,15.1,116,100,41.7,51.1,7.2,8578,11075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
佐賀県,41858,4110013,鳥栖・三養基西部環境施設組合,鳥栖・三養基西部溶融資源化センター,32818,2415,46687306,資源化物搬出量,○,,,,,,,○,,,ガス化溶融・改質,,シャフト式,全連続運転,DB+O（公設民営、長期包括運営委託）,132,2,2004,,,○,,,,,,,,,,1700,18.87,8754,,,,,,,,九州電力（株）,,,,,,,,,,,,,,,,○,,,,,,○,,委託,,,,,,,無し,,100,44.8,22.8,14.6,9.3,1.4,7.1,188,100,46,46.9,7.1,7660,9300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
佐賀県,41861,4110014,佐賀県西部広域環境組合,さが西部クリーンセンター,55037,5089,,資源化物搬出量,○,,,,,,,○,,,焼却,,シャフト式,全連続運転,DB+O（公設民営、長期包括運営委託）,205,2,2015,,,○,,,,,,,,,,3900,16,26200,,,,,,,,,,,,,,,,,,,,,,,,○,,,,○,,,,委託,,,,,,,無し,,100,37,21.4,17.7,11.4,5.3,7.2,154,100,39.8,49.2,11,8283,10744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
佐賀県,41863,4110108,天山地区共同環境組合,クリーンヒル天山,15032,346,,資源化物搬出量,○,,,,,,,,,,焼却,,ストーカ式（可動）,全連続運転,DBO（公設民営）,57,2,2020,○,,,,,,,,3218880,,3218880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,,,,無し,,100,46.7,29.7,13.3,7.8,0.7,1.8,178.2,100,45.3,52,2.7,8645,9655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
佐賀県,41865,4110128,佐賀県東部環境施設組合,佐賀県東部環境施設組合エネルギー回収型廃棄物処理施設（仮称）,0,0,0,,○,,,,,,,○,,,焼却,,ストーカ式（可動）,全連続運転,DBO（公設民営）,172,2,2024,,,○,,,,,,0,0,0,0,3800,19.86,0,,,,,,,,,,,,,,,,,,,,,,○,,,,,○,,,○,,委託,○,,,,,,無し,,100,46.6,26.1,10,9.4,3.2,4.7,240,100,43.6,48,8.4,9610,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42201,4210001,長崎市,西工場,62913,0,0,,○,,○,,,,,○,○,,焼却,,ストーカ式（可動）,全連続運転,DBO（公設民営）,240,2,2016,,○,○,,○,○,,,45091200,16363200,56217379,3800043,5200,28,31354,329,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,,,,無し,,100,55.7,21.8,12.2,7.1,0.8,2.4,138,100,46.7,49.2,4.1,8090,9310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42201,4210002,長崎市,東工場,52533,0,0,,○,,○,,,,,○,○,,焼却,,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,300,2,1988,○,○,○,○,,○,,,49897947,30936727,45700845,7584727,2000,13.1,14894,1135,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,一部委託,,,,,,,無し,,100,66.5,14.2,3.8,12,0.9,2.6,187.9,100,45.3,48.6,6.1,8009,7767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42202,4210006,佐世保市,東部クリーンセンター,45776,0,,,○,,○,,,,,,○,,焼却,,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,200,2,2000,○,○,○,,○,○,,,291976,69561,216427,3838,2085,10.2,13927,502,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,一部委託,,,,,,,無し,,100,46.8,22.6,17.1,7.1,1.9,4.5,139,100,44.2,50,5.8,8305,9353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42202,4210003,佐世保市,宇久清掃センター,0,0,0,,○,,,,,,,,○,,焼却,,ストーカ式（可動）,バッチ運転,その他公設公営,8,1,1997,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,一部委託,,,,,○,,無し,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42202,4210093,佐世保市,佐世保市西部クリーンセンター,27978,0,0,,○,,,,,,,○,,,焼却,,ストーカ式（可動）,全連続運転,DBO（公設民営）,110,2,2020,,○,○,,,○,,,38980920,0,0,0,2420,16.8,13528,0,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,,,,無し,,100,54,18.3,15.8,7.4,1.8,2.7,170.4,100,47.4,48.4,4.2,7918,9321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42204,4210009,諫早市,諫早市環境センター,0,0,0,,○,,,,,,,○,,,焼却,,ストーカ式（可動）,准連続運転,,118,2,1987,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,○,,,直営,,,,○,,,無し,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42204,4210008,諫早市,多良見クリーンセンター,0,0,0,,○,,,,,,,,,,焼却,,ストーカ式（可動）,バッチ運転,,34,2,1994,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,直営,,,,,○,,無し,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42204,4210010,諫早市,諫早市環境センター(溶融施設),0,0,0,,,,,,○,,,,,,その他,,回転式,全連続運転,,0,1,2000,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,○,,,直営,,,,○,,,無し,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42205,4210011,大村市,大村市環境センター,27534.9,0,0,,○,,○,,,,,○,○,,焼却,,ストーカ式（可動）,全連続運転,その他公設公営,155,3,1997,○,,,,,,,,1411000,,1411000,,,,,,,,,,,,（株）九州電力,,,,,,,,,,,,,,,,,,○,,○,,,,一部委託,,,,,,,無し,,100,51.2,27,8.1,11,1.6,1.1,144,100,47.4,47.5,5.1,7689,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42209,4210014,対馬市,対馬クリーンセンター,11658,520,,資源化物搬出量,○,,○,,○,○,,○,,,ガス化溶融・改質,,流動床式,全連続運転,DB（公設公営、運転委託）,60,2,2002,,,,,,,,○,,,,,,,,,,,,,,,九州電力送配電株式会社,,,,,,,,,,,,,,,,○,,,○,○,,,,委託,,,,,,,無し,,100,38.2,27,14,11.1,2.5,7.2,300.5,100,44.8,49.1,6.1,8133,10605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42210,4210015,壱岐市,壱岐市クリーンセンター,6571,901,,資源化物搬出量,○,,,,,,,○,○,,焼却,,ストーカ式（可動）,准連続運転,DB（公設公営、運転委託）,26,2,2012,○,,,,,,,,4148480,,4148480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,○,直営,,,,,,,無し,,100,49,7,4,22,2,16,0,100,53,41,6,7854,6437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42211,4210206,五島市,五島市クリーンセンター,10888,0,0,,○,,○,,,,,○,○,,焼却,,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,41,2,2019,○,,,,,,,,36392786,,33869430,,,,,,,,,,,,九州電力(株),,,,,,,,,,,,,,,,,○,,,○,,,,委託,,,,,,,無し,,100,46.2,24.1,9.2,12.5,3.8,4.2,172.3,100,51.4,41.8,6.8,6590,7490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42211,4210019,五島市,五島市福江清掃センター,0,0,0,,○,,○,,,,,○,○,,ガス化溶融・改質,,流動床式,全連続運転,DB（公設公営、直営）,58,2,2003,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,○,,,無し,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42211,4210018,五島市,五島市富江クリーンセンター,0,0,0,,○,,○,,,,,,,,焼却,,ストーカ式（可動）,バッチ運転,DB（公設公営、直営）,10,1,1998,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,○,,,,直営,,,,○,,,無し,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42211,4210016,五島市,五島市三井楽清掃センター,0,0,0,,○,,○,,,,,○,,,焼却,,ストーカ式（可動）,バッチ運転,DB（公設公営、直営）,7,1,1995,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,○,,,,,委託,,,,○,,,無し,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42211,4210017,五島市,五島市奈留清掃センター,0,0,0,,○,,○,,,,,○,,,焼却,,ストーカ式（可動）,バッチ運転,DB（公設公営、直営）,6,1,1997,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,直営,,,,○,,,無し,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42212,4210092,西海市,西海市炭化センター,6406,1235,,資源化物搬出量,○,,,,○,,,,,,炭化,,その他,全連続運転,DBO（公設民営）,30,2,2015,,,,,,,,○,,,,,,,,,,,,,,,㈱九州電力,,,,,,,,,,,,,,,,,,○,,○,,,,委託,,,,,,,有り,97,100,45.2,19.5,4.6,27.2,0.8,2.7,288.6,100,60.9,36.3,2.8,5320,6100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42214,4210023,南島原市,南島原市南有馬クリーンセンター,11239,1243,,資源化物搬出量,○,,,,,,,,,,焼却,,ストーカ式（可動）,准連続運転,DB（公設公営、直営）,60,2,2000,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,○,直営,,,,,,,無し,,100,47.3,15.8,19.9,11.2,1.9,3.9,216,100,53.2,41,5.8,6403,6180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42383,4210024,小値賀町,小値賀町ごみ焼却場,239,0,0,,○,,,,,,,,,,焼却,,ストーカ式（可動）,バッチ運転,DB（公設公営、直営）,6,1,1993,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,○,,,,直営,,,,,,,無し,,100,47.1,21.9,3.2,25,0.3,2.5,279,100,57.3,38.5,4.2,5820,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
長崎県,42391,4210025,佐々町,佐々クリーンセンター,4571,239,,資源化物搬出量,○,,,,,,,,,,焼却,,ストーカ式（可動）,バッチ運転,DB（公設公営、直営）,36,2,1995,○,,,,,,,,9986400,,5605152,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,○,,直営,,,,,,,無し,,100,53.9,24.6,9.2,8,1.7,2.6,116.5,100,41.6,52.9,5.5,8935.5,10899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○
