都道府県名,地方公共団体名,施設名称,年間処理量_t/年度,処理方式,炉型式,ごみ処理事業実施方式,炉数,使用開始年度,余熱利用量（仕様値・公称値）_余熱利用量_MJ,余熱利用量（仕様値・公称値）_うち外部熱供給量_MJ,余熱利用量（実績値）_余熱利用量_MJ,余熱利用量（実績値）_うち外部熱供給量_MJ,発電能力_発電能力_kW,発電能力_発電効率（仕様値・公称値）_％,発電能力_総発電量（実績値）_MWh,発電能力_うち外部供給量（実績値）_MWh,余剰電力利用（売電）_売電量_MWh/年,余剰電力利用（売電）_売電収入_円/年,余剰電力利用（売電）_売電価格(単価)_固定価格_円/kWh,余剰電力利用（売電）_売電価格(単価)_重負荷_円/kWh,余剰電力利用（売電）_売電価格(単価)_昼間_円/kWh,余剰電力利用（売電）_売電価格(単価)_夜間_円/kWh,ごみ組成分析結果（乾ベース）_合計_％,ごみ組成分析結果（乾ベース）_紙・布類_％,ごみ組成分析結果（乾ベース）_ﾋﾞﾆｰﾙ、合成樹脂、ｺﾞﾑ、皮革類_％,ごみ組成分析結果（乾ベース）_木、竹、わら類_％,ごみ組成分析結果（乾ベース）_ちゅう芥類_％,ごみ組成分析結果（乾ベース）_不燃物類_％,ごみ組成分析結果（乾ベース）_その他_％,単位容積重量_kg/m3,三成分_合計_％,三成分_水分_％,三成分_可燃分_％,三成分_灰分_％,低位発熱量_(計算値)_kJ/kg,低位発熱量_(実測値)_kJ/kg
福岡県,有明生活環境施設組合,有明生活環境施設組合クリーンセンター,18993,ストーカ式（可動）,全連続運転,DB+O（公設民営、長期包括運営委託）,2,2021,0,0,0,0,1810,15.7,7099,,,,,,,,100,45.7,25.8,11.2,10.6,1.9,4.8,127,100,46.4,47.5,6.1,7644,9300
福岡県,筑紫野・小郡・基山清掃施設組合,クリーンヒル宝満,42216,シャフト式,全連続運転,DB+O（公設民営、長期包括運営委託）,2,2008,4890870,,,,4990,15,23439,390,10671,139860336,18.33,,9.13,8.8,100,44.3,20.4,18.7,11.9,1.9,2.8,243,100,50.4,45.7,3.9,7337,7805
福岡県,田川地区清掃施設組合,田川市川崎町清掃センター,19076,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,2,1987,4515840,,,,,,,,,,,,,,100,42.3,26.8,11.8,14,3.3,1.8,251.5,100,48.2,47.2,4.6,7673,8745
福岡県,福岡都市圏南部環境事業組合,福岡都市圏南部工場,107513.21,ストーカ式（可動）,全連続運転,DBO（公設民営）,3,2016,,,,,16700,22.5,67942.96,0,47827.056,732027853,18.7,10.67,10.67,10.67,100,52.55833333,21.21666667,10.94166667,9.791666667,2.133333333,3.358333333,142.3333333,100,48.025,47.36666667,4.608333333,9134.8,9009.166667
福岡県,ふくおか県央環境広域施設組合,飯塚市クリーンセンター清掃工場,24538,シャフト式,全連続運転,DBO（公設民営）,2,1998,36217704,28130256,27468086,0,1200,11,8943,0,2253,1650538,,,,,100,34.6,25.1,35.2,3.2,0.2,1.7,164,100,30.8,63.4,5.8,11165,13758
福岡県,ふくおか県央環境広域施設組合,桂苑,16640,流動床式,准連続運転,DB（公設公営、運転委託）,2,1994,2778048,,459396,,,,,,,,,,,,100,48.6,30.3,5.6,11.3,1.1,3.1,198,100,46.5,48,5.5,10500,10500
佐賀県,佐賀市,佐賀市清掃工場,68563,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,3,2002,655200000,42201600,122675629,13415723,4500,20.1,30227.84,792.59,,,,,,,100,45.15,23.95,17.31,7.71,2.07,3.81,131,100,45.54,48.62,5.84,8005,9736
佐賀県,唐津市,唐津市清掃センター,33638,流動床式,全連続運転,DB（公設公営、運転委託）,3,1997,14322669,,14322669,,275,2.3,1659,,,,,,,,100,50.8,20.4,3.7,20.7,2.5,1.9,254.8,100,50.2,45.4,4.4,7298,7828
佐賀県,脊振共同塵芥処理組合,脊振広域クリーンセンター,13998,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,2,1996,84927360,,56416032,,,,,,,,,,,,100,33.5,31.4,5.5,12,2.5,15.1,116,100,41.7,51.1,7.2,8578,11075
佐賀県,鳥栖・三養基西部環境施設組合,鳥栖・三養基西部溶融資源化センター,32818,シャフト式,全連続運転,DB+O（公設民営、長期包括運営委託）,2,2004,,,,,1700,18.87,8754,,,,,,,,100,44.8,22.8,14.6,9.3,1.4,7.1,188,100,46,46.9,7.1,7660,9300
佐賀県,佐賀県西部広域環境組合,さが西部クリーンセンター,55037,シャフト式,全連続運転,DB+O（公設民営、長期包括運営委託）,2,2015,,,,,3900,16,26200,,,,,,,,100,37,21.4,17.7,11.4,5.3,7.2,154,100,39.8,49.2,11,8283,10744
佐賀県,天山地区共同環境組合,クリーンヒル天山,15032,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2020,3218880,,3218880,,,,,,,,,,,,100,46.7,29.7,13.3,7.8,0.7,1.8,178.2,100,45.3,52,2.7,8645,9655
佐賀県,佐賀県東部環境施設組合,佐賀県東部環境施設組合エネルギー回収型廃棄物処理施設（仮称）,0,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2024,0,0,0,0,3800,19.86,0,,,,,,,,100,46.6,26.1,10,9.4,3.2,4.7,240,100,43.6,48,8.4,9610,0
長崎県,長崎市,西工場,62913,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2016,45091200,16363200,56217379,3800043,5200,28,31354,329,,,,,,,100,55.7,21.8,12.2,7.1,0.8,2.4,138,100,46.7,49.2,4.1,8090,9310
長崎県,長崎市,東工場,52533,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,1988,49897947,30936727,45700845,7584727,2000,13.1,14894,1135,,,,,,,100,66.5,14.2,3.8,12,0.9,2.6,187.9,100,45.3,48.6,6.1,8009,7767
長崎県,佐世保市,東部クリーンセンター,45776,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,2000,291976,69561,216427,3838,2085,10.2,13927,502,,,,,,,100,46.8,22.6,17.1,7.1,1.9,4.5,139,100,44.2,50,5.8,8305,9353
長崎県,佐世保市,佐世保市西部クリーンセンター,27978,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2020,38980920,0,0,0,2420,16.8,13528,0,,,,,,,100,54,18.3,15.8,7.4,1.8,2.7,170.4,100,47.4,48.4,4.2,7918,9321
長崎県,大村市,大村市環境センター,27534.9,ストーカ式（可動）,全連続運転,その他公設公営,3,1997,1411000,,1411000,,,,,,,,,,,,100,51.2,27,8.1,11,1.6,1.1,144,100,47.4,47.5,5.1,7689,0
長崎県,壱岐市,壱岐市クリーンセンター,6571,ストーカ式（可動）,准連続運転,DB（公設公営、運転委託）,2,2012,4148480,,4148480,,,,,,,,,,,,100,49,7,4,22,2,16,0,100,53,41,6,7854,6437
長崎県,五島市,五島市クリーンセンター,10888,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,2,2019,36392786,,33869430,,,,,,,,,,,,100,46.2,24.1,9.2,12.5,3.8,4.2,172.3,100,51.4,41.8,6.8,6590,7490
長崎県,佐々町,佐々クリーンセンター,4571,ストーカ式（可動）,バッチ運転,DB（公設公営、直営）,2,1995,9986400,,5605152,,,,,,,,,,,,100,53.9,24.6,9.2,8,1.7,2.6,116.5,100,41.6,52.9,5.5,8935.5,10899
長崎県,新上五島町,新上五島町クリーンセンター・ごみ焼却施設,7456,ストーカ式（可動）,准連続運転,その他公設民営,2,2002,2671130,,123652,,,,,,,,,,,,100,48,15.5,17.2,12.5,0.8,6,150,100,44.9,48.6,6.5,8030,7020
長崎県,東彼地区保健福祉組合,東彼地区清掃工場,9359,ストーカ式（可動）,准連続運転,DB（公設公営、直営）,2,2018,0,,0,,,,,,,,,,,,100,56.5,25.9,6.7,7.4,3,0.5,133.75,100,37.4,56.4,6.2,9688,10473
長崎県,県央県南広域環境組合,県央県南クリーンセンター,77074,その他,全連続運転,DB（公設公営、運転委託）,3,2005,165641000,33245000,160947000,2329000,7500,17.83,31539.85,1089.89,139.908,1264168,,10.44,9.74,7.54,100,44.5,22.3,9.9,20,1.4,1.9,211,100,51,43.8,5.2,6967,8261
長崎県,北松北部環境組合,北松北部クリーンセンター　ごみ処理施設,13155,シャフト式,全連続運転,DB（公設公営、運転委託）,2,2004,,,,,870,6.1,3248,,,,,,,,100,50.1,18.4,15.7,7.2,1.7,6.9,162,100,37.1,54.4,8.5,10115,10558
長崎県,長与・時津環境施設組合,クリーンパーク長与,15535,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2015,23345965,,16039223,,,,,,,,,,,,100,55.1,17,10.7,14.1,1.2,1.9,0,0,0,0,0,7058,7783
熊本県,熊本市,西部環境工場,79283,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2015,16218000,16218000,6926130,6926130,5980,18.27,42206,1063,,,,,,,100,40.4,23.2,23.8,3.5,4.4,4.7,130.4,100,42.1,52.1,5.8,8779,10488
熊本県,熊本市,東部環境工場,130289,ストーカ式（可動）,全連続運転,DB（公設公営、直営）,2,1994,8495448,8495448,,,10500,14.9,57362,174,40512,385356410,,13,9,7,100,45.6,24.7,11.5,6.7,5.2,6.3,122,100,44.9,47.6,7.5,0,9531
熊本県,八代市,八代市環境センター,31988,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2018,4320000,4320000,458810,458810,2880,20.2,17039,0,,,,,,,100,52.8,25.6,8.5,9.7,0.6,2.8,135.8,100,44.8,50.7,4.5,8438,10605
熊本県,山鹿市,山鹿市環境センター,13004,ストーカ式（可動）,准連続運転,DB+O（公設民営、長期包括運営委託）,2,2019,2508800,,,,,,,,,,,,,,100,52.1,19.4,13.8,11.3,1.8,1.6,146,100,47.5,48,4.5,0,8705
熊本県,山都町,小峰クリーンセンター,2889,ストーカ式（可動）,バッチ運転,DB（公設公営、直営）,2,1990,17552,,15609,,,,,,,,,,,,100,45.4,47,3.1,3,0.5,1,135,100,50.6,46.1,3.3,7466,7433
熊本県,菊池環境保全組合,菊池環境工場　クリーンの森合志,42578,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2021,,,,,2800,18.01,20902,,14878,165971803,17,,4.59,3.68,100,47.35,34.3,11.62,5.09,1.08,0.56,182,100,41.87,52.23,5.9,0,8788
熊本県,益城、嘉島、西原環境衛生施設組合,益城クリーンセンター,14096,ストーカ式（可動）,准連続運転,DB（公設公営、一部運転委託）,2,1989,1693440,,,,,,,,,,,,,,100,46.2,29.1,5.7,14.3,1.6,3.1,138.75,100,54.8,41.1,4.1,6360,0
熊本県,八代生活環境事務組合,クリーンセンター,2984,ストーカ式（可動）,バッチ運転,DB（公設公営、直営）,2,1999,1709120,,,,,,,,,,,,,,100,37.7,25.2,9.5,23.8,0.1,3.7,150.5,100,54.9,41.9,3.2,6496,0
熊本県,人吉球磨広域行政組合,人吉球磨クリーンプラザ(焼却施設),20090,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,2002,4849829,,,,,,,,,,,,,,100,45.3,25.9,13,11.1,2.8,1.9,278.3,100,43.9,51.6,4.5,8613,8365
熊本県,有明広域行政事務組合,東部環境センター,13282,ストーカ式（可動）,全連続運転,DB+M（公設公営、維持管理のみ委託）,2,1999,7526400,5644800,0,0,208,3.01,1118.92,,,,,,,,100,37.7,26.6,11.4,19.4,3.9,1,209.8,100,43.9,50.3,5.8,8378.6,8380
熊本県,水俣芦北広域行政事務組合,水俣芦北広域行政事務組合クリーンセンター,7952,シャフト式,全連続運転,DB（公設公営、運転委託）,1,2002,6189120,,663120,,,,,,,,,,,,100,58.2,27.8,6.9,0.5,1.2,5.4,160,100,37.6,56.4,6,10500,6300
熊本県,宇城広域連合,宇城クリーンセンターごみ処理施設,25371,ストーカ式（可動）,准連続運転,DB（公設公営、直営）,2,1998,0,0,0,0,,,,,,,,,,,100,37.4,39.6,4.8,13.9,0,4.3,169,100,54.2,40.6,5.2,1503,6290
熊本県,天草広域連合,本渡地区清掃センター,17389,流動床式,准連続運転,その他公設公営,3,2000,1693440,,0,,,,,,,,,,,,100,43.8,23,9.1,14.3,1.4,8.4,170,100,47.1,49.3,3.6,8105,0
熊本県,天草広域連合,松島地区清掃センター,7179,ストーカ式（可動）,バッチ運転,その他公設公営,2,1996,235200,,0,,,,,,,,,,,,100,52.8,23.8,3.7,12.9,0.1,6.7,134,100,46.9,48.2,4.9,7898,0
大分県,大分市,大分市福宗環境センター福宗清掃工場,86584,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,3,1997,49697946,0,8854.25,0,6000,18.9,30628,0,19726.38,174126598,,12.8,11.4,4.9,100,47.7,25.3,15.3,3.3,3.8,4.6,192.4,100,41.8,51.7,6.5,8693,11213
大分県,大分市,大分市佐野清掃センター清掃工場,81227,シャフト式,全連続運転,DB（公設公営、運転委託）,3,2003,97179,26460,84390,6593,9500,17.5,30730,0,6735,72881560,18.7,,,,100,50.3,25.5,12.5,4.6,3.2,3.9,206.7,100,43.1,51.1,5.8,8546,8628
大分県,中津市,中津市クリーンプラザ,23878,流動床式,准連続運転,DB+O（公設民営、長期包括運営委託）,2,1999,188.6,,188.6,,,,,,,,,,,,100,42.5,18.1,2.2,32,2.5,2.7,246.5,100,54.4,41.8,3.8,6500,
大分県,日田市,日田市清掃センター,16735,流動床式,准連続運転,その他公設公営,2,1990,1881600,,,,,,,,,,,,,,100,59,25,9.3,4.6,0.7,1.4,157.75,100,34.8,60.5,4.7,2517.25,0
大分県,佐伯市,エコセンター番匠,27035,シャフト式,全連続運転,DB（公設公営、運転委託）,2,2003,47940480,0,90185503,0,1600,13.5,8370,0,,,,,,,100,47.8,29.9,6.7,5,8.5,2.1,158.3,100,38.7,49,12.3,8283,0
大分県,豊後大野市,豊後大野市清掃センター,10073,流動床式,准連続運転,DB（公設公営、直営）,2,1998,37198,,34574,,,,,,,,,,,,100,52.2,27.9,5.9,8.2,1.6,4.2,261.3,100,47.6,47.2,5.2,7718,0
大分県,国東市,国東市クリーンセンター,7270,ストーカ式（可動）,バッチ運転,DB（公設公営、一部運転委託）,2,1999,420,,420,,,,,,,,,,,,100,36.5,31.4,5.1,20.3,4.3,2.4,192.5,100,51,38.8,10.2,6025,0
大分県,別杵速見地域広域市町村圏事務組合,藤ヶ谷清掃センター　高効率ごみ発電施設,54021,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2014,,,,,4000,18,27380,407,,,,,,,100,58.2,15.3,12.8,8.6,0.5,4.6,147.3,100,48.3,47.2,4.5,0,9094
大分県,玖珠九重行政事務組合,玖珠清掃センター,6386,ストーカ式（可動）,バッチ運転,DB+O（公設民営、長期包括運営委託）,2,1998,294,,194,,,,,,,,,,,,100,52,22.9,6.9,13.9,1.5,2.8,0,100,43.5,45,11.5,7190,0
宮崎県,宮崎市,エコクリーンプラザみやざき焼却施設,138778.93,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,3,2005,29568000,21100800,5534978,2603820,11200,18.4,63891,4317,,,,,,,100,53.3,18.5,16,8.7,0.9,2.6,130,100,47.1,49,3.9,8051,9032
宮崎県,都城市,都城市クリーンセンター,64235,ストーカ式（可動）,全連続運転,その他公設民営,2,2014,,,,,4990,19.5,31508,,23697,327927269,,,,,100,39.7,18.6,20.7,15.6,1.6,3.8,288.1,100,51.3,44.6,4.1,7105,9140
宮崎県,延岡市,延岡市清掃工場,42748,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,2009,115342080,111706560,20107496,20082094,2150,10.8,12676,4497,1939,17513601,6.8,10.37,9.67,7.47,100,49.8,19.4,10.7,12.9,5.4,1.8,268.8,100,44.9,49.3,5.8,8137,8432
宮崎県,日南市,日南市クリーンセンター,25048,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,1999,6181056,0,0,0,,,,,,,,,,,100,37.4,25.3,4.5,19.2,3.3,10.3,247.8,100,56.5,24.7,18.8,7531.2,8891
宮崎県,日向東臼杵広域連合,日向東臼杵広域連合清掃センター,23132,ストーカ式（可動）,全連続運転,DB（公設公営、一部運転委託）,2,1991,6531840,,1973916,,,,,,,,,,,,100,48.5,21.9,14.4,11.7,2.4,1.1,180,100,52.9,43.5,3.6,6943,7200
鹿児島県,鹿児島市,鹿児島市南部清掃工場,0,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,1994,10117800,0,0,0,3000,19,0,0,,,,,,,,,,,,,,,,,,,4200,0
鹿児島県,鹿児島市,鹿児島市北部清掃工場,106685,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,2007,96999480,88940280,6989690,6171058,8700,17.73,50173,1773,,,,,,,100,47,11.1,24.4,16.8,0.1,0.6,204,100,46.4,47.8,5.8,8636,9061
鹿児島県,鹿児島市,鹿児島市南部清掃工場,56770,ストーカ式（可動）,全連続運転,DBO（公設民営）,2,2021,15799147,,15323008,,4710,23.4,32540,0,,,,,,,100,44.4,16.5,20.2,9.7,1.7,7.5,142.1,100,47.1,45.5,7.4,8698,7413
鹿児島県,日置市,日置市クリーン・リサイクルセンター,11843,ストーカ式（可動）,准連続運転,DB+M（公設公営、維持管理のみ委託）,2,1999,7902720,,1975680,,,,,,,,,,,,100,45.5,26.4,16.6,6.8,1.8,2.9,268.5,100,45.4,50.3,4.3,8358,10256
鹿児島県,霧島市,霧島市敷根清掃センターごみ処理施設,34357,その他,全連続運転,DB（公設公営、運転委託）,2,2003,199490000,,,,1600,13,6226,,21,187480,18,,,,100,58.6,17.2,10.7,6.5,6.2,0.8,250,100,34,57.2,8.8,9920,10000
鹿児島県,いちき串木野市,串木野環境センター,7483,ストーカ式（可動）,バッチ運転,DB（公設公営、運転委託）,2,1999,1881600,0,1478400,0,,,,,,,,,,,100,52.8,14.9,9,19,2,2.3,301.5,100,54.7,40.9,4.4,6333,6495
鹿児島県,姶良市,あいら清掃センター,20929,ストーカ式（可動）,全連続運転,DB+O（公設民営、長期包括運営委託）,2,2008,2799965,,2799965,,,,,,,,,,,,100,43,33,6.5,14.5,2.6,0.4,120,100,48.4,44.2,7.4,7075,8450
鹿児島県,南薩地区衛生管理組合,内鍋清掃センター,17591,流動床式,全連続運転,DB（公設公営、一部運転委託）,2,1997,883960,,41160,,,,,,,,,,,,100,62.9,17.1,3,16.1,0.2,0.7,255,100,48.6,49.1,2.3,8030,7715
鹿児島県,指宿広域市町村圏組合,指宿広域クリーンセンター,14378,ストーカ式（可動）,准連続運転,DB+O（公設民営、長期包括運営委託）,2,2017,120000,,147625,,,,,,,,,,,,100,36.6,33.5,8.8,16.6,3,1.5,172,100,56.6,38.7,4.7,5868,6068
鹿児島県,大島地区衛生組合,名瀬クリーンセンタ-,19314,流動床式,准連続運転,DB（公設公営、運転委託）,2,1997,2,,2,,,,,,,,,,,,100,51.4,25.4,7.5,13,1.9,0.8,149.8,100,48.4,46.6,5,7550,0
鹿児島県,伊佐北姶良環境管理組合,未来館ごみ処理施設,12141,ストーカ式（可動）,全連続運転,その他公設民営,2,2003,240,,240,,,,,,,,,,,,100,51.2,25.3,4.9,16.3,0.6,1.7,240,100,50.2,45.9,3.9,7390,8043
鹿児島県,北薩広域行政事務組合,北薩広域行政事務組合　環境センター　エネクリン北薩,22542,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,2021,,,,,990,12,5847.221,0,,,,,,,100,55.7,13.4,20.6,9.8,0,0.5,188,100,42.1,52.2,5.7,8770,9210
鹿児島県,種子島地区広域事務組合,種子島清掃センター,5503,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,1,2012,1977456,,1977456,,,,,,,,,,,,100,70.5,20.7,2.5,5.9,0,0.4,180,100,32,63.4,4.6,10975,11133
鹿児島県,大隅肝属広域事務組合,肝属地区清掃センター,37307,流動床式,全連続運転,DB+O（公設民営、長期包括運営委託）,2,2008,6129000,,4965000,,2500,14.8,13402,0,4127,58897001,18.7,8.8,8.8,8.8,100,47,28.7,9,8.8,1.7,4.8,173.5,100,42.6,50.8,6.6,10900,8493
沖縄県,宮古島市,宮古島市クリーンセンター（焼却棟）,18700,ストーカ式（可動）,准連続運転,DB（公設公営、運転委託）,2,2016,84,,84,,,,,,,,,,,,100,43.9,44.2,2,5.8,1.8,2.3,170,100,45,49,6,9040,8100
沖縄県,伊江村,伊江村E＆Cセンター,1324,ストーカ式（可動）,バッチ運転,DB（公設公営、直営）,1,2004,84,,84,,,,,,,,,,,,100,62.4,21.6,2.1,10.6,1.6,1.7,259.3,100,44.8,51,4.2,8483,9000
沖縄県,粟国村,美ら島あぐにクリーンセンター,0,ストーカ式（可動）,バッチ運転,DB（公設公営、運転委託）,1,2004,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
沖縄県,倉浜衛生施設組合,エコトピア池原,69867,流動床式,全連続運転,DB（公設公営、運転委託）,3,2010,2000,,2000,,6000,15.56,34815,687,18915,327505691,,,,,100,53.8,29,5.4,9.1,1.7,1,0,100,39.9,54.8,5.3,9330,11273
沖縄県,本部町今帰仁村清掃施設組合,ごみ処理施設,8166,ストーカ式（可動）,バッチ運転,DB（公設公営、直営）,2,1998,0,0,0,0,,,,,,,,,,,100,53.2,39,3,3.2,1.2,0.4,93,100,32.2,60.5,7.3,10600,0
沖縄県,中城村北中城村清掃事務組合,中城青葉苑,12049,流動床式,全連続運転,DB（公設公営、運転委託）,2,2003,1693440,,1693440,,,,,,,,,,,,100,56.8,19.7,13.7,7.8,0.8,1.2,262,100,48.3,48.6,3.1,7933,0
沖縄県,金武地区消防衛生組合,金武地区消防衛生組合金武地区清掃センター,6887,ストーカ式（可動）,バッチ運転,その他公設公営,2,2020,112840,,106392,,,,,,,,,,,,100,46.2,32.4,5.4,11.9,2.6,1.5,104.7,100,44.2,48.7,7.1,8064,9147
沖縄県,南部広域行政組合,糸豊環境美化センター,40142,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,2,1998,77000,,77000,,,,,,,,,,,,100,50.1,29.3,5.6,12.7,1.5,0.8,100.2,100,42.4,51.8,5.8,8690,0
沖縄県,中部北環境施設組合,ごみ溶融施設,41712,シャフト式,全連続運転,DB（公設公営、運転委託）,2,2004,,,,,2300,12,13803,0,575,12086891,19,,,,100,52.8,23.7,9.6,9.2,2.4,2.3,248.7,100,39,56.2,4.8,0,9618
沖縄県,那覇市・南風原町環境施設組合,那覇・南風原クリーンセンター,100636.63,ストーカ式（可動）,全連続運転,DB（公設公営、運転委託）,3,2006,295861440,41852160,179910391,0,8000,15.29,49874.51,974.01,25434.522,495126238,19.46670112,0,0,0,100,47,27,10,11,4,1,118,100,40,53,7,0,10633
